rank,url,path,clicks,impressions,ctr,position,business_value,score,action
801,https://shaffercon.com/industry-insights/ev-charging-infrastructure-update-record-u-s-expansion-pennsylvania-nevi-leadership-global-growth-and-innovative-streetlight-solutions/,/industry-insights/ev-charging-infrastructure-update-record-u-s-expansion-pennsylvania-nevi-leadership-global-growth-and-innovative-streetlight-solutions/,0,95,0.0,6.57,1,2.973,Deprioritize unless it supports a money page
802,https://shaffercon.com/service-areas/silver-lake/commercial-ev-charger-installation/,/service-areas/silver-lake/commercial-ev-charger-installation/,1,4,0.25,10.25,5,2.971,Monitor or improve after higher value pages
803,https://shaffercon.com/service-areas/highland-park/commercial-electrical-troubleshooting-repairs,/service-areas/highland-park/commercial-electrical-troubleshooting-repairs/,0,12,0.0,36.92,5,2.924,Expand content and add links from stronger pages
804,https://shaffercon.com/service-areas/burbank/residential-landscape-outdoor-lighting/,/service-areas/burbank/residential-landscape-outdoor-lighting/,1,6,0.16670000000000001,17.83,4,2.873,Monitor or improve after higher value pages
805,https://shaffercon.com/industry-insights/case-study-how-our-electrical-services-boosted-a-local-la-business/,/industry-insights/case-study-how-our-electrical-services-boosted-a-local-la-business/,0,8,0.0,5.25,2,2.863,Monitor or improve after higher value pages
806,https://shaffercon.com/industry-insights/electrician-el-monte-expert-services/,/industry-insights/electrician-el-monte-expert-services/,0,8,0.0,5.75,2,2.863,Monitor or improve after higher value pages
807,https://shaffercon.com/industry-insights/electrician-monrovia-ca-comprehensive-electrical-solutions-for-you,/industry-insights/electrician-monrovia-ca-comprehensive-electrical-solutions-for-you/,0,8,0.0,9.0,2,2.863,Monitor or improve after higher value pages
808,https://shaffercon.com/industry-insights/electrician-monrovia-ca-comprehensive-electrical-solutions-for-you/,/industry-insights/electrician-monrovia-ca-comprehensive-electrical-solutions-for-you/,0,8,0.0,8.38,2,2.863,Monitor or improve after higher value pages
809,https://shaffercon.com/industry-insights/fuse-box-upgrade-guide,/industry-insights/fuse-box-upgrade-guide/,0,8,0.0,9.62,2,2.863,Monitor or improve after higher value pages
810,https://shaffercon.com/industry-insights/house-surge-protectors-tips-for-selection-and-installation/,/industry-insights/house-surge-protectors-tips-for-selection-and-installation/,0,8,0.0,7.88,2,2.863,Monitor or improve after higher value pages
811,https://shaffercon.com/industry-insights/modern-lighting-trends-solutions,/industry-insights/modern-lighting-trends-solutions/,0,2,0.0,10.0,4,2.863,Improve snippet and add stronger hiring intent
812,https://shaffercon.com/industry-insights/rivian-r2-production-vw-billion-milestone-sk-signet-400kw-charger-nevi-876-million-cuts-byd-profit-decline/,/industry-insights/rivian-r2-production-vw-billion-milestone-sk-signet-400kw-charger-nevi-876-million-cuts-byd-profit-decline/,0,80,0.0,6.26,1,2.863,Deprioritize unless it supports a money page
813,https://shaffercon.com/industry-insights/understanding-dimmers-tips-for-optimal-use-and-installation/,/industry-insights/understanding-dimmers-tips-for-optimal-use-and-installation/,0,8,0.0,7.25,2,2.863,Monitor or improve after higher value pages
814,https://shaffercon.com/service-areas/culver-city/residential-electrical-safety-inspections,/service-areas/culver-city/residential-electrical-safety-inspections/,0,2,0.0,5.5,4,2.863,Improve snippet and add stronger hiring intent
815,https://shaffercon.com/service-areas/echo-park/residential-backup-generator-installation/,/service-areas/echo-park/residential-backup-generator-installation/,0,8,0.0,7.62,2,2.863,Monitor or improve after higher value pages
816,https://shaffercon.com/service-areas/echo-park/residential-security-motion-lighting/,/service-areas/echo-park/residential-security-motion-lighting/,0,2,0.0,6.0,4,2.863,Improve snippet and add stronger hiring intent
817,https://shaffercon.com/service-areas/hollywood/residential-landscape-outdoor-lighting,/service-areas/hollywood/residential-landscape-outdoor-lighting/,0,2,0.0,9.5,4,2.863,Improve snippet and add stronger hiring intent
818,https://shaffercon.com/service-areas/inglewood/residential-whole-building-surge-protection/,/service-areas/inglewood/residential-whole-building-surge-protection/,0,8,0.0,5.12,2,2.863,Monitor or improve after higher value pages
819,https://shaffercon.com/service-areas/long-beach/residential-security-motion-lighting,/service-areas/long-beach/residential-security-motion-lighting/,0,2,0.0,6.5,4,2.863,Improve snippet and add stronger hiring intent
820,https://shaffercon.com/service-areas/pacific-palisades/residential-backup-generator-installation/,/service-areas/pacific-palisades/residential-backup-generator-installation/,0,8,0.0,7.75,2,2.863,Monitor or improve after higher value pages
821,https://shaffercon.com/service-areas/pacific-palisades/residential-pool-hot-tub-spa-electrical/,/service-areas/pacific-palisades/residential-pool-hot-tub-spa-electrical/,0,8,0.0,7.75,2,2.863,Monitor or improve after higher value pages
822,https://shaffercon.com/service-areas/pasadena/residential-landscape-outdoor-lighting,/service-areas/pasadena/residential-landscape-outdoor-lighting/,0,2,0.0,8.5,4,2.863,Improve snippet and add stronger hiring intent
823,https://shaffercon.com/service-areas/pasadena/residential-landscape-outdoor-lighting/,/service-areas/pasadena/residential-landscape-outdoor-lighting/,0,2,0.0,5.0,4,2.863,Improve snippet and add stronger hiring intent
824,https://shaffercon.com/service-areas/santa-clarita/residential-electrical-safety-inspections/,/service-areas/santa-clarita/residential-electrical-safety-inspections/,0,2,0.0,6.5,4,2.863,Improve snippet and add stronger hiring intent
825,https://shaffercon.com/service-areas/santa-clarita/residential-whole-building-surge-protection,/service-areas/santa-clarita/residential-whole-building-surge-protection/,0,8,0.0,4.0,2,2.863,Monitor or improve after higher value pages
826,https://shaffercon.com/service-areas/santa-monica/residential-electrical-code-compliance-corrections,/service-areas/santa-monica/residential-electrical-code-compliance-corrections/,0,2,0.0,8.0,4,2.863,Improve snippet and add stronger hiring intent
827,https://shaffercon.com/service-areas/venice/residential-electrical-code-compliance-corrections/,/service-areas/venice/residential-electrical-code-compliance-corrections/,0,2,0.0,10.0,4,2.863,Improve snippet and add stronger hiring intent
828,https://shaffercon.com/service-areas/west-hollywood/residential-electrical-safety-inspections,/service-areas/west-hollywood/residential-electrical-safety-inspections/,0,2,0.0,7.5,4,2.863,Improve snippet and add stronger hiring intent
829,https://shaffercon.com/service-areas/west-hollywood/residential-lighting-installation-retrofitting/,/service-areas/west-hollywood/residential-lighting-installation-retrofitting/,0,2,0.0,9.0,4,2.863,Improve snippet and add stronger hiring intent
830,https://shaffercon.com/industry-insights/indiana-wireless-highway-charging-bmw-supercharger-access-walmart-network-stellantis-nacs-tesla-3d-maps/,/industry-insights/indiana-wireless-highway-charging-bmw-supercharger-access-walmart-network-stellantis-nacs-tesla-3d-maps/,0,78,0.0,7.28,1,2.846,Deprioritize unless it supports a money page
831,https://shaffercon.com/service-areas/altadena/residential-data-network-av-wiring/,/service-areas/altadena/residential-data-network-av-wiring/,0,12,0.0,11.08,2,2.841,Monitor or improve after higher value pages
832,https://shaffercon.com/service-areas/highland-park/residential-backup-generator-installation,/service-areas/highland-park/residential-backup-generator-installation/,0,12,0.0,12.67,2,2.841,Monitor or improve after higher value pages
833,https://shaffercon.com/service-areas/santa-clarita/residential-energy-efficiency-upgrades/,/service-areas/santa-clarita/residential-energy-efficiency-upgrades/,0,12,0.0,10.5,2,2.841,Monitor or improve after higher value pages
834,https://shaffercon.com/service-areas/west-hollywood/residential-smart-automation-systems,/service-areas/west-hollywood/residential-smart-automation-systems/,0,12,0.0,16.08,2,2.841,Monitor or improve after higher value pages
835,https://shaffercon.com/industry-insights/california-200000-ev-chargers-oregon-fleet-rebate-germany-truck-charging-electrify-america-simon-tesla-2025-deliveries/,/industry-insights/california-200000-ev-chargers-oregon-fleet-rebate-germany-truck-charging-electrify-america-simon-tesla-2025-deliveries/,0,77,0.0,8.12,1,2.838,Deprioritize unless it supports a money page
836,https://shaffercon.com/industry-insights/planning-ev-charger-infrastructure-installation-in-los-angeles-costs-options-and-what-to-expect/,/industry-insights/planning-ev-charger-infrastructure-installation-in-los-angeles-costs-options-and-what-to-expect/,0,11,0.0,30.91,5,2.833,Expand content and add links from stronger pages
837,https://shaffercon.com/service-areas/burbank/commercial-ceiling-fan-fixture-installation/,/service-areas/burbank/commercial-ceiling-fan-fixture-installation/,0,11,0.0,20.64,5,2.833,Expand content and add links from stronger pages
838,https://shaffercon.com/service-areas/hollywood/commercial-energy-efficiency-upgrades,/service-areas/hollywood/commercial-energy-efficiency-upgrades/,0,11,0.0,25.73,5,2.833,Expand content and add links from stronger pages
839,https://shaffercon.com/service-areas/torrance/commercial-electrical-code-compliance-corrections,/service-areas/torrance/commercial-electrical-code-compliance-corrections/,0,11,0.0,22.82,5,2.833,Expand content and add links from stronger pages
840,https://shaffercon.com/industry-insights/ev-infrastructure-evolution-accelerates-tesla-multipass-european-expansion-federal-incentive-expiration-impact-california-leadership-milestone-france-wireless-highway-charging-breakthrough-and-co/,/industry-insights/ev-infrastructure-evolution-accelerates-tesla-multipass-european-expansion-federal-incentive-expiration-impact-california-leadership-milestone-france-wireless-highway-charging-breakthrough-and-co/,0,164,0.0,10.89,1,2.827,Deprioritize unless it supports a money page
841,https://shaffercon.com/industry-insights/ev-technology-breakthroughs-solid-state-batteries-v2g-charging-and-nacs-standardization-transform-los-angeles-infrastructure,/industry-insights/ev-technology-breakthroughs-solid-state-batteries-v2g-charging-and-nacs-standardization-transform-los-angeles-infrastructure/,1,126,0.0079,6.63,1,2.823,Deprioritize unless it supports a money page
842,https://shaffercon.com/service-areas/culver-city/,/service-areas/culver-city/,0,457,0.0,27.16,2,2.794,Monitor or improve after higher value pages
843,https://shaffercon.com/service-areas/long-beach/,/service-areas/long-beach/,1,517,0.0019,24.67,2,2.778,Monitor or improve after higher value pages
844,https://shaffercon.com/service-areas/santa-clarita/,/service-areas/santa-clarita/,1,511,0.002,20.45,2,2.769,Monitor or improve after higher value pages
845,https://shaffercon.com/service-areas/pasadena/residential-exhaust-fan-ventilation-wiring/,/service-areas/pasadena/residential-exhaust-fan-ventilation-wiring/,0,11,0.0,13.36,2,2.752,Monitor or improve after higher value pages
846,https://shaffercon.com/service-areas/santa-monica/residential-data-network-av-wiring,/service-areas/santa-monica/residential-data-network-av-wiring/,0,11,0.0,11.18,2,2.752,Monitor or improve after higher value pages
847,https://shaffercon.com/service-areas/west-hollywood/residential-electrical-troubleshooting-repairs/,/service-areas/west-hollywood/residential-electrical-troubleshooting-repairs/,0,11,0.0,11.27,2,2.752,Monitor or improve after higher value pages
848,https://shaffercon.com/service-areas/highland-park/commercial-backup-generator-installation/,/service-areas/highland-park/commercial-backup-generator-installation/,0,10,0.0,27.8,5,2.734,Expand content and add links from stronger pages
849,https://shaffercon.com/service-areas/pasadena/commercial-electrical-panel-upgrades/,/service-areas/pasadena/commercial-electrical-panel-upgrades/,0,10,0.0,30.5,5,2.734,Expand content and add links from stronger pages
850,https://shaffercon.com/service-areas/santa-monica/commercial-smart-automation-systems/,/service-areas/santa-monica/commercial-smart-automation-systems/,0,10,0.0,23.8,5,2.734,Expand content and add links from stronger pages
851,https://shaffercon.com/industry-insights/aluminum-wiring-replacement-key-considerations-and-safety-tips/,/industry-insights/aluminum-wiring-replacement-key-considerations-and-safety-tips/,0,392,0.0,28.5,2,2.724,Monitor or improve after higher value pages
852,https://shaffercon.com/industry-insights/colliers-envirospark-chargepoint-express-grid-wyoming-ev-marketplace-tesla-lost-hills-2025-technology-breakthroughs,/industry-insights/colliers-envirospark-chargepoint-express-grid-wyoming-ev-marketplace-tesla-lost-hills-2025-technology-breakthroughs/,0,63,0.0,7.27,1,2.709,Deprioritize unless it supports a money page
853,https://shaffercon.com/industry-insights/electrical-tips-new-construction,/industry-insights/electrical-tips-new-construction/,0,7,0.0,6.71,2,2.709,Monitor or improve after higher value pages
854,https://shaffercon.com/industry-insights/home-electrical-safety-best-practices,/industry-insights/home-electrical-safety-best-practices/,0,7,0.0,4.71,2,2.709,Monitor or improve after higher value pages
855,https://shaffercon.com/industry-insights/mastering-circuit-breakers-tips-for-effective-resetting/,/industry-insights/mastering-circuit-breakers-tips-for-effective-resetting/,0,7,0.0,9.29,2,2.709,Monitor or improve after higher value pages
