rank,url,path,route_type,clicks,impressions,ctr,expected_ctr,missed_clicks,position,business_value,score,need,top_queries,action
598,https://shaffercon.com/service-areas/santa-clarita/residential-dedicated-equipment-circuits/,/service-areas/santa-clarita/residential-dedicated-equipment-circuits/,service_detail,0,16,0.0,0.025,0.4,6.19,2,2.471,ctr,,"CTR fix, rewrite title and meta around proven queries"
599,https://shaffercon.com/industry-insights/lucid-best-luxury-ev-brand-renault-efficiency-record-hyundai-biggest-ev-2025-year-review-global-sales/,/industry-insights/lucid-best-luxury-ev-brand-renault-efficiency-record-hyundai-biggest-ev-2025-year-review-global-sales/,blog,0,216,0.0,0.025,5.4,7.15,1,2.463,ctr,best luxury electric vehicles 2025 2026 mercedes bmw audi porsche cadillac lucid rivian volvo; evaluate the auto company renault on luxury electric vehicles,Deprioritize unless it supports a money page
600,https://shaffercon.com/industry-insights/gfci-safety-installation-guide/,/industry-insights/gfci-safety-installation-guide/,blog,1,220,0.004545454545454545,0.004,0.0,37.2,3,2.462,content,gfci requirements; gfci-protected; gfci outlet requirements; gfci electrical; gfci protection,Monitor after higher value pages
601,https://shaffercon.com/service-areas/atwater-village/residential-electrical-troubleshooting-repairs/,/service-areas/atwater-village/residential-electrical-troubleshooting-repairs/,service_detail,0,8,0.0,0.012,0.1,11.88,3,2.436,ctr,atwater electrical contractor,"CTR fix, rewrite title and meta around proven queries"
602,https://shaffercon.com/industry-insights/ev-charging-in-2025-latest-trends-challenges-and-solutions-for-homeowners-and-businesses-in-los-angeles/,/industry-insights/ev-charging-in-2025-latest-trends-challenges-and-solutions-for-homeowners-and-businesses-in-los-angeles/,blog,0,205,0.0,0.025,5.1,6.95,1,2.432,ctr,wireless ev charging home status 2025; how to reduce home ev charging costs 2025 or 2026; wireless ev charging home adoption status 2025,Deprioritize unless it supports a money page
603,https://shaffercon.com/service-areas/highland-park/residential-smart-automation-systems/,/service-areas/highland-park/residential-smart-automation-systems/,service_detail,0,23,0.0,0.004,0.1,20.48,5,2.418,content,smart home automation highland park; commercial automation systems highland park; highland village smart home systems; highland park home automation; highland village smart home systems,"Content lift, expand page and add links from stronger pages"
604,https://shaffercon.com/service-areas/santa-clarita/residential-complete-electrical-rewiring/,/service-areas/santa-clarita/residential-complete-electrical-rewiring/,service_detail,0,15,0.0,0.025,0.4,6.53,2,2.417,ctr,,"CTR fix, rewrite title and meta around proven queries"
605,https://shaffercon.com/service-areas/torrance/residential-data-network-av-wiring/,/service-areas/torrance/residential-data-network-av-wiring/,service_detail,0,15,0.0,0.025,0.4,9.4,2,2.417,ctr,low voltage wiring torrance,"CTR fix, rewrite title and meta around proven queries"
606,https://shaffercon.com/service-areas/long-beach/residential-electrical-safety-inspections/,/service-areas/long-beach/residential-electrical-safety-inspections/,service_detail,0,3,0.0,0.05,0.2,4.67,4,2.412,ctr,,"CTR fix, rewrite title and meta around proven queries"
607,https://shaffercon.com/service-areas/burbank/residential-security-motion-lighting/,/service-areas/burbank/residential-security-motion-lighting/,service_detail,0,3,0.0,0.025,0.1,6.33,4,2.41,ctr,,"CTR fix, rewrite title and meta around proven queries"
608,https://shaffercon.com/service-areas/culver-city/residential-electrical-safety-inspections/,/service-areas/culver-city/residential-electrical-safety-inspections/,service_detail,0,3,0.0,0.025,0.1,6.33,4,2.41,ctr,,"CTR fix, rewrite title and meta around proven queries"
609,https://shaffercon.com/service-areas/echo-park/residential-security-motion-lighting/,/service-areas/echo-park/residential-security-motion-lighting/,service_detail,0,3,0.0,0.025,0.1,6.67,4,2.41,ctr,,"CTR fix, rewrite title and meta around proven queries"
610,https://shaffercon.com/service-areas/long-beach/residential-security-motion-lighting/,/service-areas/long-beach/residential-security-motion-lighting/,service_detail,0,3,0.0,0.025,0.1,6.0,4,2.41,ctr,security lighting long beach; security lighting long beach,"CTR fix, rewrite title and meta around proven queries"
611,https://shaffercon.com/service-areas/los-feliz/residential-security-motion-lighting/,/service-areas/los-feliz/residential-security-motion-lighting/,service_detail,0,3,0.0,0.025,0.1,6.33,4,2.41,ctr,,"CTR fix, rewrite title and meta around proven queries"
612,https://shaffercon.com/service-areas/torrance/residential-electrical-code-compliance-corrections/,/service-areas/torrance/residential-electrical-code-compliance-corrections/,service_detail,0,3,0.0,0.025,0.1,8.0,4,2.41,ctr,electrical code compliance services,"CTR fix, rewrite title and meta around proven queries"
613,https://shaffercon.com/service-areas/venice/residential-lighting-installation-retrofitting/,/service-areas/venice/residential-lighting-installation-retrofitting/,service_detail,0,3,0.0,0.025,0.1,7.33,4,2.41,ctr,,"CTR fix, rewrite title and meta around proven queries"
614,https://shaffercon.com/service-areas/west-hollywood/residential-lighting-installation-retrofitting/,/service-areas/west-hollywood/residential-lighting-installation-retrofitting/,service_detail,0,3,0.0,0.025,0.1,9.0,4,2.41,ctr,,"CTR fix, rewrite title and meta around proven queries"
615,https://shaffercon.com/emerging-trends-in-ev-charger-installation-and-infrastructure/,/emerging-trends-in-ev-charger-installation-and-infrastructure/,landing,0,2,0.0,0.05,0.1,5.0,5,2.388,ctr,,"CTR fix, rewrite title and meta around proven queries"
616,https://shaffercon.com/industry-insights/the-future-of-electric-vehicle-charging-insights-on-infrastructure-growth-and-safety-innovations/,/industry-insights/the-future-of-electric-vehicle-charging-insights-on-infrastructure-growth-and-safety-innovations/,blog,0,2,0.0,0.05,0.1,4.5,5,2.388,ctr,,"CTR fix, rewrite title and meta around proven queries"
617,https://shaffercon.com/service-areas/burbank/residential-breaker-panel-service-maintenance/,/service-areas/burbank/residential-breaker-panel-service-maintenance/,service_detail,0,2,0.0,0.05,0.1,5.0,5,2.388,ctr,,"CTR fix, rewrite title and meta around proven queries"
618,https://shaffercon.com/service-areas/glendale/commercial-electrical-safety-inspections/,/service-areas/glendale/commercial-electrical-safety-inspections/,service_detail,0,2,0.0,0.05,0.1,3.5,5,2.388,ctr,,"CTR fix, rewrite title and meta around proven queries"
619,https://shaffercon.com/service-areas/hollywood/commercial-complete-electrical-rewiring/,/service-areas/hollywood/commercial-complete-electrical-rewiring/,service_detail,0,2,0.0,0.05,0.1,4.5,5,2.388,ctr,,"CTR fix, rewrite title and meta around proven queries"
620,https://shaffercon.com/service-areas/sherman-oaks/commercial-energy-efficiency-upgrades/,/service-areas/sherman-oaks/commercial-energy-efficiency-upgrades/,service_detail,0,2,0.0,0.05,0.1,4.5,5,2.388,ctr,,"CTR fix, rewrite title and meta around proven queries"
621,https://shaffercon.com/industry-insights/the-future-of-ev-charging-in-los-angeles-breakthrough-technologies-expanded-access-and-smarter-infrastructure/,/industry-insights/the-future-of-ev-charging-in-los-angeles-breakthrough-technologies-expanded-access-and-smarter-infrastructure/,blog,0,2,0.0,0.025,0.1,8.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
622,https://shaffercon.com/industry-insights/the-real-cost-of-ev-charging-in-los-angeles-why-investing-in-a-home-or-business-charger-is-the-smart-choice/,/industry-insights/the-real-cost-of-ev-charging-in-los-angeles-why-investing-in-a-home-or-business-charger-is-the-smart-choice/,blog,0,2,0.0,0.025,0.1,8.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
623,https://shaffercon.com/service-areas/atwater-village/commercial-electrical-safety-inspections/,/service-areas/atwater-village/commercial-electrical-safety-inspections/,service_detail,0,2,0.0,0.025,0.1,8.0,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
624,https://shaffercon.com/service-areas/beverly-hills/residential-lighting-installation-retrofitting/,/service-areas/beverly-hills/residential-lighting-installation-retrofitting/,service_detail,0,2,0.0,0.025,0.1,9.0,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
625,https://shaffercon.com/service-areas/culver-city/commercial-electrical-panel-upgrades/,/service-areas/culver-city/commercial-electrical-panel-upgrades/,service_detail,0,2,0.0,0.025,0.1,5.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
626,https://shaffercon.com/service-areas/culver-city/residential-breaker-panel-service-maintenance/,/service-areas/culver-city/residential-breaker-panel-service-maintenance/,service_detail,0,2,0.0,0.025,0.1,8.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
627,https://shaffercon.com/service-areas/echo-park/commercial-electrical-troubleshooting-repairs/,/service-areas/echo-park/commercial-electrical-troubleshooting-repairs/,service_detail,0,2,0.0,0.025,0.1,6.0,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
628,https://shaffercon.com/service-areas/echo-park/residential-breaker-panel-service-maintenance/,/service-areas/echo-park/residential-breaker-panel-service-maintenance/,service_detail,0,2,0.0,0.025,0.1,10.0,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
629,https://shaffercon.com/service-areas/hollywood/commercial-data-network-av-wiring/,/service-areas/hollywood/commercial-data-network-av-wiring/,service_detail,0,2,0.0,0.025,0.1,6.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
630,https://shaffercon.com/service-areas/los-feliz/commercial-data-network-av-wiring/,/service-areas/los-feliz/commercial-data-network-av-wiring/,service_detail,0,2,0.0,0.025,0.1,6.0,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
631,https://shaffercon.com/service-areas/los-feliz/residential-ev-charger-installation/,/service-areas/los-feliz/residential-ev-charger-installation/,service_detail,0,2,0.0,0.025,0.1,10.0,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
632,https://shaffercon.com/service-areas/pasadena/commercial-breaker-panel-service-maintenance/,/service-areas/pasadena/commercial-breaker-panel-service-maintenance/,service_detail,0,2,0.0,0.025,0.1,8.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
633,https://shaffercon.com/service-areas/santa-clarita/commercial-electrical-safety-inspections/,/service-areas/santa-clarita/commercial-electrical-safety-inspections/,service_detail,0,2,0.0,0.025,0.1,8.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
634,https://shaffercon.com/service-areas/sherman-oaks/commercial-electrical-safety-inspections/,/service-areas/sherman-oaks/commercial-electrical-safety-inspections/,service_detail,0,2,0.0,0.025,0.1,7.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
635,https://shaffercon.com/service-areas/sherman-oaks/residential-breaker-panel-service-maintenance/,/service-areas/sherman-oaks/residential-breaker-panel-service-maintenance/,service_detail,0,2,0.0,0.025,0.1,9.0,5,2.387,ctr,best electrical rewiring contractor older home sherman oaks,"CTR fix, rewrite title and meta around proven queries"
636,https://shaffercon.com/service-areas/silver-lake/commercial-energy-efficiency-upgrades/,/service-areas/silver-lake/commercial-energy-efficiency-upgrades/,service_detail,0,2,0.0,0.025,0.1,6.0,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
637,https://shaffercon.com/service-areas/torrance/commercial-electrical-troubleshooting-repairs/,/service-areas/torrance/commercial-electrical-troubleshooting-repairs/,service_detail,0,2,0.0,0.025,0.1,5.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
638,https://shaffercon.com/service-areas/venice/commercial-electrical-panel-upgrades/,/service-areas/venice/commercial-electrical-panel-upgrades/,service_detail,0,2,0.0,0.025,0.1,5.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
639,https://shaffercon.com/service-areas/venice/commercial-outlet-switch-dimmer-services/,/service-areas/venice/commercial-outlet-switch-dimmer-services/,service_detail,0,2,0.0,0.025,0.1,10.0,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
640,https://shaffercon.com/service-areas/venice/residential-breaker-panel-service-maintenance/,/service-areas/venice/residential-breaker-panel-service-maintenance/,service_detail,0,2,0.0,0.025,0.1,7.5,5,2.387,ctr,,"CTR fix, rewrite title and meta around proven queries"
641,https://shaffercon.com/service-areas/boyle-heights/residential-ev-charger-installation/,/service-areas/boyle-heights/residential-ev-charger-installation/,service_detail,0,22,0.0,0.004,0.1,34.91,5,2.385,content,ev charger installation pasadena; ev charger installation prospect heights; ev charger installation derry; ev charger installation harwood heights; ev charger installation indian head park,"Content lift, expand page and add links from stronger pages"
642,https://shaffercon.com/service-areas/glendale/commercial-ev-charger-installation/,/service-areas/glendale/commercial-ev-charger-installation/,service_detail,0,22,0.0,0.004,0.1,27.37,5,2.385,content,ev charger installation glendale; ev charger installation glendale; structured cabling installers glendale,"Content lift, expand page and add links from stronger pages"
643,https://shaffercon.com/service-areas/pacific-palisades/residential-security-motion-lighting/,/service-areas/pacific-palisades/residential-security-motion-lighting/,service_detail,0,4,0.0,0.012,0.0,12.25,4,2.378,links,,"Ranking lift, add internal links and local proof"
644,https://shaffercon.com/service-areas/west-hollywood/residential-electrical-code-compliance-corrections/,/service-areas/west-hollywood/residential-electrical-code-compliance-corrections/,service_detail,0,4,0.0,0.012,0.0,18.25,4,2.378,links,,"Ranking lift, add internal links and local proof"
