issue,url,canonical_path,last_crawled,route_type,business_value,action
Crawled currently not indexed,https://shaffercon.com/industry-insights/ev-charging-infrastructure-update-record-u-s-expansion-pennsylvania-nevi-leadership-global-growth-and-innovative-streetlight-solutions,/industry-insights/ev-charging-infrastructure-update-record-u-s-expansion-pennsylvania-nevi-leadership-global-growth-and-innovative-streetlight-solutions/,2025-12-10,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/ev-infrastructure-evolution-accelerates-tesla-multipass-european-expansion-federal-incentive-expiration-impact-california-leadership-milestone-france-wireless-highway-charging-breakthrough-and-co,/industry-insights/ev-infrastructure-evolution-accelerates-tesla-multipass-european-expansion-federal-incentive-expiration-impact-california-leadership-milestone-france-wireless-highway-charging-breakthrough-and-co/,2025-12-15,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/ev-policy-transformation-federal-tax-credit-expiration-california-hov-access-ends-record-29-market-share-600kw-charging-coming-and-nevi-program-expansion/,/industry-insights/ev-policy-transformation-federal-tax-credit-expiration-california-hov-access-ends-record-29-market-share-600kw-charging-coming-and-nevi-program-expansion/,2026-03-31,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/ev-policy-transformation-federal-tax-credit-expiration-california-hov-access-ends-record-29-market-share-600kw-charging-coming-and-nevi-program-expansion,/industry-insights/ev-policy-transformation-federal-tax-credit-expiration-california-hov-access-ends-record-29-market-share-600kw-charging-coming-and-nevi-program-expansion/,2025-12-27,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/evgo-record-growth-electrify-america-road-trip-charging-reliability-improves-california-incentives/,/industry-insights/evgo-record-growth-electrify-america-road-trip-charging-reliability-improves-california-incentives/,2026-01-16,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/evgo-record-growth-electrify-america-road-trip-charging-reliability-improves-california-incentives,/industry-insights/evgo-record-growth-electrify-america-road-trip-charging-reliability-improves-california-incentives/,2025-12-17,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/ford-19-billion-ev-writedown-lightning-canceled-byd-overtakes-tesla-factorial-solid-state-battery-electrify-america-charge-limit/,/industry-insights/ford-19-billion-ev-writedown-lightning-canceled-byd-overtakes-tesla-factorial-solid-state-battery-electrify-america-charge-limit/,2026-03-25,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/how-funding-freezes-and-ultra-fast-chargers-are-reshaping-las-ev-infrastructure-in-2025,/industry-insights/how-funding-freezes-and-ultra-fast-chargers-are-reshaping-las-ev-infrastructure-in-2025/,2025-12-16,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/how-the-return-of-nevi-funding-and-new-partnerships-are-accelerating-ev-charging-in-los-angeles/,/industry-insights/how-the-return-of-nevi-funding-and-new-partnerships-are-accelerating-ev-charging-in-los-angeles/,2026-04-17,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/how-the-return-of-nevi-funding-and-new-partnerships-are-accelerating-ev-charging-in-los-angeles,/industry-insights/how-the-return-of-nevi-funding-and-new-partnerships-are-accelerating-ev-charging-in-los-angeles/,2025-12-14,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/indiana-wireless-highway-charging-bmw-supercharger-access-walmart-network-stellantis-nacs-tesla-3d-maps/,/industry-insights/indiana-wireless-highway-charging-bmw-supercharger-access-walmart-network-stellantis-nacs-tesla-3d-maps/,2026-04-08,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/major-ev-charging-developments-volkswagen-supercharger-access-google-maps-integration-nacs-standardization-65000-us-ports-and-sonoma-county-expansion-shape-november-2025-infrastructure-landscape,/industry-insights/major-ev-charging-developments-volkswagen-supercharger-access-google-maps-integration-nacs-standardization-65000-us-ports-and-sonoma-county-expansion-shape-november-2025-infrastructure-landscape/,2025-12-16,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/nacs-connector-48-percent-market-share-fleet-megawatt-charging-installation-costs-utility-rebates/,/industry-insights/nacs-connector-48-percent-market-share-fleet-megawatt-charging-installation-costs-utility-rebates/,2026-04-10,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/october-2025-ev-infrastructure-week-teslas-500kw-ultra-fast-charging-launch-californias-historic-29-ev-market-share-first-in-nation-reliability-standards-and-nationwide-nevi-deployment-acceler,/industry-insights/october-2025-ev-infrastructure-week-teslas-500kw-ultra-fast-charging-launch-californias-historic-29-ev-market-share-first-in-nation-reliability-standards-and-nationwide-nevi-deployment-acceler/,2026-01-22,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/october-2025-ev-infrastructure-week-teslas-500kw-ultra-fast-charging-launch-californias-historic-29-ev-market-share-first-in-nation-reliability-standards-and-nationwide-nevi-deployment-acceler/,/industry-insights/october-2025-ev-infrastructure-week-teslas-500kw-ultra-fast-charging-launch-californias-historic-29-ev-market-share-first-in-nation-reliability-standards-and-nationwide-nevi-deployment-acceler/,2026-01-22,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/pool-hot-tub-electrical-requirements-los-angeles/,/industry-insights/pool-hot-tub-electrical-requirements-los-angeles/,2025-12-20,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/record-ev-charging-infrastructure-growth-teslas-4000-stall-expansion-u-s-reaches-780-new-stations-nevi-program-acceleration-and-300kw-wireless-charging-breakthrough-transform-los-angeles-marke,/industry-insights/record-ev-charging-infrastructure-growth-teslas-4000-stall-expansion-u-s-reaches-780-new-stations-nevi-program-acceleration-and-300kw-wireless-charging-breakthrough-transform-los-angeles-marke/,2025-11-27,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/record-ev-charging-infrastructure-growth-teslas-4000-stall-expansion-u-s-reaches-780-new-stations-nevi-program-acceleration-and-300kw-wireless-charging-breakthrough-transform-los-angeles-marke/,/industry-insights/record-ev-charging-infrastructure-growth-teslas-4000-stall-expansion-u-s-reaches-780-new-stations-nevi-program-acceleration-and-300kw-wireless-charging-breakthrough-transform-los-angeles-marke/,2025-11-27,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/revolutionary-ev-charging-developments-transform-infrastructure-landscape-ultra-fast-1mw-technology-streetlight-integration-300-billion-global-investment-forecast-pennsylvania-community-expansion,/industry-insights/revolutionary-ev-charging-developments-transform-infrastructure-landscape-ultra-fast-1mw-technology-streetlight-integration-300-billion-global-investment-forecast-pennsylvania-community-expansion/,2026-02-02,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/revolutionary-ev-charging-developments-transform-infrastructure-landscape-ultra-fast-1mw-technology-streetlight-integration-300-billion-global-investment-forecast-pennsylvania-community-expansion/,/industry-insights/revolutionary-ev-charging-developments-transform-infrastructure-landscape-ultra-fast-1mw-technology-streetlight-integration-300-billion-global-investment-forecast-pennsylvania-community-expansion/,2026-02-02,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/stellantis-supercharger-access-dc-fast-charging-growth-autel-ces-electricfish-gas-stations-gm-writedown/,/industry-insights/stellantis-supercharger-access-dc-fast-charging-growth-autel-ces-electricfish-gas-stations-gm-writedown/,2026-02-26,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/tesla-model-y-juniper-wisconsin-ev-grants-georgia-rivian-hyundai-new-evs-cybertruck-long-range,/industry-insights/tesla-model-y-juniper-wisconsin-ev-grants-georgia-rivian-hyundai-new-evs-cybertruck-long-range/,2026-01-05,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/tesla-worlds-largest-supercharger-los-angeles-curbside-charging-expansion-volkswagen-network-access-dynamic-pricing-long-beach-ev-infrastructure,/industry-insights/tesla-worlds-largest-supercharger-los-angeles-curbside-charging-expansion-volkswagen-network-access-dynamic-pricing-long-beach-ev-infrastructure/,2025-12-15,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-ev-charging-federal-grants-technological-advancements-and-infrastructure-expansion/,/industry-insights/the-future-of-ev-charging-federal-grants-technological-advancements-and-infrastructure-expansion/,2026-03-06,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-ev-charging-infrastructure-top-trends-shaping-los-angeles-in-2024/,/industry-insights/the-future-of-ev-charging-infrastructure-top-trends-shaping-los-angeles-in-2024/,2026-02-24,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-ev-charging-innovations-expansions-and-key-partnerships-shaping-the-industry/,/industry-insights/the-future-of-ev-charging-innovations-expansions-and-key-partnerships-shaping-the-industry/,2026-02-24,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-home-and-public-ev-charging-trends-economics-and-practical-innovations-for-los-angeles-in-2025/,/industry-insights/the-future-of-home-and-public-ev-charging-trends-economics-and-practical-innovations-for-los-angeles-in-2025/,2026-03-15,blog,1,Deprioritize or use only as support content
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-home-and-public-ev-charging-trends-economics-and-practical-innovations-for-los-angeles-in-2025,/industry-insights/the-future-of-home-and-public-ev-charging-trends-economics-and-practical-innovations-for-los-angeles-in-2025/,2025-12-06,blog,1,Deprioritize or use only as support content
